family,pctid,score,n
Alloherpesviridae,100,28,2153
Alloherpesviridae,99,28,4123
Alloherpesviridae,98,28,2481
Alloherpesviridae,97,28,1679
Alloherpesviridae,96,28,986
Alloherpesviridae,95,28,628
Alloherpesviridae,94,28,490
Alloherpesviridae,93,28,396
Alloherpesviridae,92,28,326
Alloherpesviridae,91,28,315
Alloherpesviridae,90,28,265
Alloherpesviridae,89,28,233
Alloherpesviridae,88,28,187
Alloherpesviridae,87,28,152
Alloherpesviridae,86,28,123
Alloherpesviridae,85,28,114
Alloherpesviridae,84,28,131
Alloherpesviridae,83,28,123
Alloherpesviridae,82,28,120
Alloherpesviridae,81,28,114
Alloherpesviridae,80,28,44
Alloherpesviridae,79,28,17
Alloherpesviridae,78,28,10
Alloherpesviridae,77,28,9
Alloherpesviridae,76,28,2
Alloherpesviridae,75,28,1
Alloherpesviridae,73,28,1
Alloherpesviridae,100,24,4057
Alloherpesviridae,99,24,8859
Alloherpesviridae,98,24,4664
Alloherpesviridae,97,24,2785
Alloherpesviridae,96,24,1818
Alloherpesviridae,95,24,1112
Alloherpesviridae,94,24,850
Alloherpesviridae,93,24,714
Alloherpesviridae,92,24,561
Alloherpesviridae,91,24,500
Alloherpesviridae,90,24,431
Alloherpesviridae,89,24,370
Alloherpesviridae,88,24,306
Alloherpesviridae,87,24,270
Alloherpesviridae,86,24,221
Alloherpesviridae,85,24,202
Alloherpesviridae,84,24,225
Alloherpesviridae,83,24,240
Alloherpesviridae,82,24,153
Alloherpesviridae,81,24,194
Alloherpesviridae,80,24,65
Alloherpesviridae,79,24,32
Alloherpesviridae,78,24,27
Alloherpesviridae,77,24,19
Alloherpesviridae,76,24,1
Alloherpesviridae,75,24,2
Alloherpesviridae,73,24,1
Alloherpesviridae,100,20,11028
Alloherpesviridae,99,20,17045
Alloherpesviridae,98,20,7154
Alloherpesviridae,97,20,4250
Alloherpesviridae,96,20,2755
Alloherpesviridae,95,20,1882
Alloherpesviridae,94,20,1541
Alloherpesviridae,93,20,1194
Alloherpesviridae,92,20,957
Alloherpesviridae,91,20,862
Alloherpesviridae,90,20,831
Alloherpesviridae,89,20,629
Alloherpesviridae,88,20,565
Alloherpesviridae,87,20,483
Alloherpesviridae,86,20,475
Alloherpesviridae,85,20,422
Alloherpesviridae,84,20,484
Alloherpesviridae,83,20,400
Alloherpesviridae,82,20,340
Alloherpesviridae,81,20,344
Alloherpesviridae,80,20,116
Alloherpesviridae,79,20,64
Alloherpesviridae,78,20,47
Alloherpesviridae,77,20,28
Alloherpesviridae,76,20,8
Alloherpesviridae,75,20,1
Alloherpesviridae,74,20,4
Alloherpesviridae,73,20,1
Alloherpesviridae,72,20,2
Alloherpesviridae,70,20,1
Alloherpesviridae,100,16,16058
Alloherpesviridae,99,16,23849
Alloherpesviridae,98,16,11630
Alloherpesviridae,97,16,7229
Alloherpesviridae,96,16,4841
Alloherpesviridae,95,16,3541
Alloherpesviridae,94,16,3188
Alloherpesviridae,93,16,2722
Alloherpesviridae,92,16,2278
Alloherpesviridae,91,16,1984
Alloherpesviridae,90,16,1668
Alloherpesviridae,89,16,1406
Alloherpesviridae,88,16,1132
Alloherpesviridae,87,16,908
Alloherpesviridae,86,16,879
Alloherpesviridae,85,16,810
Alloherpesviridae,84,16,797
Alloherpesviridae,83,16,778
Alloherpesviridae,82,16,659
Alloherpesviridae,81,16,795
Alloherpesviridae,80,16,438
Alloherpesviridae,79,16,165
Alloherpesviridae,78,16,102
Alloherpesviridae,77,16,49
Alloherpesviridae,76,16,31
Alloherpesviridae,75,16,16
Alloherpesviridae,74,16,10
Alloherpesviridae,73,16,4
Alloherpesviridae,100,12,42646
Alloherpesviridae,99,12,31134
Alloherpesviridae,98,12,13427
Alloherpesviridae,97,12,9469
Alloherpesviridae,96,12,6435
Alloherpesviridae,95,12,5169
Alloherpesviridae,94,12,4867
Alloherpesviridae,93,12,4296
Alloherpesviridae,92,12,4247
Alloherpesviridae,91,12,3911
Alloherpesviridae,90,12,3503
Alloherpesviridae,89,12,2890
Alloherpesviridae,88,12,2551
Alloherpesviridae,87,12,2057
Alloherpesviridae,86,12,1820
Alloherpesviridae,85,12,1566
Alloherpesviridae,84,12,1585
Alloherpesviridae,83,12,1599
Alloherpesviridae,82,12,1183
Alloherpesviridae,81,12,1262
Alloherpesviridae,80,12,621
Alloherpesviridae,79,12,359
Alloherpesviridae,78,12,346
Alloherpesviridae,77,12,142
Alloherpesviridae,76,12,87
Alloherpesviridae,75,12,62
Alloherpesviridae,74,12,47
Alloherpesviridae,73,12,34
Alloherpesviridae,72,12,17
Alloherpesviridae,71,12,5
Alloherpesviridae,70,12,1
Alloherpesviridae,100,8,59267
Alloherpesviridae,99,8,34157
Alloherpesviridae,98,8,17253
Alloherpesviridae,97,8,14522
Alloherpesviridae,96,8,9080
Alloherpesviridae,95,8,7436
Alloherpesviridae,94,8,7112
Alloherpesviridae,93,8,5957
Alloherpesviridae,92,8,6816
Alloherpesviridae,91,8,8554
Alloherpesviridae,90,8,6416
Alloherpesviridae,89,8,5014
Alloherpesviridae,88,8,3913
Alloherpesviridae,87,8,3314
Alloherpesviridae,86,8,2865
Alloherpesviridae,85,8,2584
Alloherpesviridae,84,8,2763
Alloherpesviridae,83,8,2781
Alloherpesviridae,82,8,2093
Alloherpesviridae,81,8,1494
Alloherpesviridae,80,8,911
Alloherpesviridae,79,8,505
Alloherpesviridae,78,8,247
Alloherpesviridae,77,8,125
Alloherpesviridae,76,8,51
Alloherpesviridae,75,8,41
Alloherpesviridae,74,8,21
Alloherpesviridae,73,8,17
Alloherpesviridae,72,8,10
Alloherpesviridae,71,8,8
Alloherpesviridae,70,8,2
Alloherpesviridae,100,4,91533
Alloherpesviridae,99,4,32343
Alloherpesviridae,98,4,19892
Alloherpesviridae,97,4,22536
Alloherpesviridae,96,4,11414
Alloherpesviridae,95,4,10211
Alloherpesviridae,94,4,10382
Alloherpesviridae,93,4,8226
Alloherpesviridae,92,4,9063
Alloherpesviridae,91,4,10114
Alloherpesviridae,90,4,11024
Alloherpesviridae,89,4,10377
Alloherpesviridae,88,4,9222
Alloherpesviridae,87,4,8416
Alloherpesviridae,86,4,7407
Alloherpesviridae,85,4,5786
Alloherpesviridae,84,4,4495
Alloherpesviridae,83,4,5240
Alloherpesviridae,82,4,2750
Alloherpesviridae,81,4,1536
Alloherpesviridae,80,4,1076
Alloherpesviridae,79,4,600
Alloherpesviridae,78,4,332
Alloherpesviridae,77,4,167
Alloherpesviridae,76,4,99
Alloherpesviridae,75,4,66
Alloherpesviridae,74,4,31
Alloherpesviridae,73,4,30
Alloherpesviridae,72,4,14
Alloherpesviridae,71,4,9
Alloherpesviridae,70,4,9
Alloherpesviridae,69,4,2
Alloherpesviridae,68,4,1
Alloherpesviridae,67,4,2
Alloherpesviridae,100,0,159891
Alloherpesviridae,99,0,12887
Alloherpesviridae,98,0,18076
Alloherpesviridae,97,0,38638
Alloherpesviridae,96,0,16106
Alloherpesviridae,95,0,12530
Alloherpesviridae,94,0,23777
Alloherpesviridae,93,0,10328
Alloherpesviridae,92,0,11982
Alloherpesviridae,91,0,13680
Alloherpesviridae,90,0,9991
Alloherpesviridae,89,0,15653
Alloherpesviridae,88,0,9425
Alloherpesviridae,87,0,7804
Alloherpesviridae,86,0,6512
Alloherpesviridae,85,0,7502
Alloherpesviridae,84,0,5484
Alloherpesviridae,83,0,7006
Alloherpesviridae,82,0,7439
Alloherpesviridae,81,0,4842
Alloherpesviridae,80,0,3381
Alloherpesviridae,79,0,2326
Alloherpesviridae,78,0,1649
Alloherpesviridae,77,0,1071
Alloherpesviridae,76,0,799
Alloherpesviridae,75,0,529
Alloherpesviridae,74,0,373
Alloherpesviridae,73,0,322
Alloherpesviridae,72,0,242
Alloherpesviridae,71,0,140
Alloherpesviridae,70,0,122
Alloherpesviridae,69,0,74
Alloherpesviridae,68,0,51
Alloherpesviridae,67,0,35
Alloherpesviridae,66,0,16
Alloherpesviridae,65,0,18
Alloherpesviridae,64,0,6
Alloherpesviridae,63,0,1
Alloherpesviridae,62,0,1
Alloherpesviridae,61,0,2
Alloherpesviridae,59,0,1
Amnoonviridae,97,100,1
Amnoonviridae,90,100,2
Amnoonviridae,97,72,1
Amnoonviridae,95,48,1
Amnoonviridae,91,32,2
Amnoonviridae,96,16,1
Amnoonviridae,98,8,1
Amnoonviridae,100,4,42
Amnoonviridae,99,4,1
Amnoonviridae,97,4,1
Amnoonviridae,96,4,3
Amnoonviridae,100,0,307
Amnoonviridae,99,0,3
Amnoonviridae,98,0,5
Amnoonviridae,97,0,37
Amnoonviridae,96,0,44
Amnoonviridae,95,0,1
Amnoonviridae,94,0,62
Amnoonviridae,93,0,6
Amnoonviridae,92,0,7
Amnoonviridae,91,0,14
Amnoonviridae,90,0,9
Amnoonviridae,89,0,18
Amnoonviridae,88,0,12
Amnoonviridae,87,0,5
Amnoonviridae,86,0,10
Amnoonviridae,85,0,4
Amnoonviridae,84,0,7
Amnoonviridae,83,0,9
Amnoonviridae,82,0,7
Amnoonviridae,81,0,4
Amnoonviridae,80,0,5
Amnoonviridae,79,0,2
Amnoonviridae,78,0,1
Amnoonviridae,77,0,3
Amnoonviridae,76,0,1
Amnoonviridae,75,0,2
Amnoonviridae,74,0,1
Amnoonviridae,73,0,2
Amnoonviridae,72,0,2
Amnoonviridae,71,0,1
AMR,100,100,17626
AMR,99,100,44733
AMR,98,100,51436
AMR,97,100,41250
AMR,96,100,17400
AMR,95,100,10617
AMR,94,100,8508
AMR,93,100,5750
AMR,92,100,4267
AMR,91,100,3870
AMR,90,100,3852
AMR,89,100,4182
AMR,88,100,3521
AMR,87,100,3417
AMR,86,100,957
AMR,85,100,465
AMR,84,100,252
AMR,83,100,73
AMR,82,100,23
AMR,80,100,2
AMR,79,100,1
AMR,100,96,1989
AMR,99,96,7469
AMR,98,96,2824
AMR,97,96,1726
AMR,96,96,1066
AMR,95,96,919
AMR,94,96,747
AMR,93,96,600
AMR,92,96,566
AMR,91,96,473
AMR,90,96,627
AMR,89,96,648
AMR,88,96,495
AMR,87,96,433
AMR,86,96,123
AMR,85,96,47
AMR,84,96,37
AMR,83,96,17
AMR,82,96,3
AMR,81,96,2
AMR,80,96,1
AMR,100,92,1467
AMR,99,92,8920
AMR,98,92,2658
AMR,97,92,1334
AMR,96,92,820
AMR,95,92,628
AMR,94,92,487
AMR,93,92,392
AMR,92,92,372
AMR,91,92,355
AMR,90,92,438
AMR,89,92,492
AMR,88,92,377
AMR,87,92,261
AMR,86,92,92
AMR,85,92,40
AMR,84,92,32
AMR,83,92,11
AMR,82,92,4
AMR,81,92,1
AMR,100,88,3253
AMR,99,88,30833
AMR,98,88,4925
AMR,97,88,1597
AMR,96,88,826
AMR,95,88,588
AMR,94,88,425
AMR,93,88,310
AMR,92,88,328
AMR,91,88,299
AMR,90,88,344
AMR,89,88,384
AMR,88,88,285
AMR,87,88,197
AMR,86,88,64
AMR,85,88,32
AMR,84,88,23
AMR,83,88,14
AMR,82,88,3
AMR,81,88,1
AMR,100,84,8803
AMR,99,84,46522
AMR,98,84,5177
AMR,97,84,1335
AMR,96,84,687
AMR,95,84,473
AMR,94,84,355
AMR,93,84,303
AMR,92,84,288
AMR,91,84,252
AMR,90,84,276
AMR,89,84,306
AMR,88,84,243
AMR,87,84,177
AMR,86,84,72
AMR,85,84,36
AMR,84,84,17
AMR,83,84,20
AMR,82,84,4
AMR,81,84,1
AMR,80,84,1
AMR,100,80,17645
AMR,99,80,24257
AMR,98,80,3183
AMR,97,80,1100
AMR,96,80,595
AMR,95,80,400
AMR,94,80,370
AMR,93,80,223
AMR,92,80,225
AMR,91,80,234
AMR,90,80,265
AMR,89,80,246
AMR,88,80,234
AMR,87,80,151
AMR,86,80,70
AMR,85,80,47
AMR,84,80,26
AMR,83,80,8
AMR,82,80,3
AMR,81,80,2
AMR,100,76,6914
AMR,99,76,12833
AMR,98,76,2361
AMR,97,76,879
AMR,96,76,478
AMR,95,76,405
AMR,94,76,344
AMR,93,76,230
AMR,92,76,229
AMR,91,76,210
AMR,90,76,268
AMR,89,76,229
AMR,88,76,188
AMR,87,76,127
AMR,86,76,58
AMR,85,76,35
AMR,84,76,16
AMR,83,76,7
AMR,82,76,1
AMR,80,76,1
AMR,100,72,2768
AMR,99,72,9607
AMR,98,72,1982
AMR,97,72,866
AMR,96,72,485
AMR,95,72,383
AMR,94,72,320
AMR,93,72,244
AMR,92,72,237
AMR,91,72,169
AMR,90,72,218
AMR,89,72,221
AMR,88,72,185
AMR,87,72,154
AMR,86,72,70
AMR,85,72,48
AMR,84,72,15
AMR,83,72,4
AMR,82,72,2
AMR,100,68,1992
AMR,99,68,8052
AMR,98,68,2054
AMR,97,68,833
AMR,96,68,512
AMR,95,68,367
AMR,94,68,308
AMR,93,68,258
AMR,92,68,206
AMR,91,68,195
AMR,90,68,211
AMR,89,68,200
AMR,88,68,179
AMR,87,68,155
AMR,86,68,65
AMR,85,68,48
AMR,84,68,28
AMR,83,68,7
AMR,82,68,1
AMR,100,64,1783
AMR,99,64,8078
AMR,98,64,2394
AMR,97,64,798
AMR,96,64,511
AMR,95,64,326
AMR,94,64,284
AMR,93,64,239
AMR,92,64,201
AMR,91,64,194
AMR,90,64,188
AMR,89,64,192
AMR,88,64,200
AMR,87,64,117
AMR,86,64,65
AMR,85,64,52
AMR,84,64,26
AMR,83,64,10
AMR,82,64,2
AMR,81,64,1
AMR,100,60,1672
AMR,99,60,6980
AMR,98,60,2047
AMR,97,60,793
AMR,96,60,468
AMR,95,60,355
AMR,94,60,280
AMR,93,60,257
AMR,92,60,191
AMR,91,60,169
AMR,90,60,235
AMR,89,60,195
AMR,88,60,203
AMR,87,60,126
AMR,86,60,68
AMR,85,60,47
AMR,84,60,21
AMR,83,60,20
AMR,82,60,3
AMR,81,60,2
AMR,100,56,1609
AMR,99,56,6815
AMR,98,56,2068
AMR,97,56,831
AMR,96,56,507
AMR,95,56,372
AMR,94,56,313
AMR,93,56,268
AMR,92,56,217
AMR,91,56,173
AMR,90,56,206
AMR,89,56,178
AMR,88,56,158
AMR,87,56,130
AMR,86,56,62
AMR,85,56,32
AMR,84,56,14
AMR,83,56,22
AMR,82,56,11
AMR,81,56,2
AMR,70,56,1
AMR,100,52,1652
AMR,99,52,6669
AMR,98,52,2024
AMR,97,52,820
AMR,96,52,501
AMR,95,52,387
AMR,94,52,299
AMR,93,52,269
AMR,92,52,211
AMR,91,52,178
AMR,90,52,207
AMR,89,52,185
AMR,88,52,170
AMR,87,52,140
AMR,86,52,57
AMR,85,52,37
AMR,84,52,19
AMR,83,52,16
AMR,82,52,2
AMR,81,52,1
AMR,80,52,1
AMR,100,48,1699
AMR,99,48,6604
AMR,98,48,2145
AMR,97,48,885
AMR,96,48,525
AMR,95,48,421
AMR,94,48,341
AMR,93,48,301
AMR,92,48,259
AMR,91,48,191
AMR,90,48,198
AMR,89,48,186
AMR,88,48,160
AMR,87,48,117
AMR,86,48,61
AMR,85,48,23
AMR,84,48,19
AMR,83,48,19
AMR,82,48,3
AMR,81,48,1
AMR,100,44,1782
AMR,99,44,6997
AMR,98,44,2282
AMR,97,44,938
AMR,96,44,549
AMR,95,44,436
AMR,94,44,327
AMR,93,44,311
AMR,92,44,253
AMR,91,44,184
AMR,90,44,226
AMR,89,44,167
AMR,88,44,171
AMR,87,44,134
AMR,86,44,56
AMR,85,44,39
AMR,84,44,23
AMR,83,44,17
AMR,82,44,4
AMR,81,44,1
AMR,100,40,1857
AMR,99,40,7135
AMR,98,40,2353
AMR,97,40,975
AMR,96,40,636
AMR,95,40,457
AMR,94,40,368
AMR,93,40,330
AMR,92,40,273
AMR,91,40,217
AMR,90,40,219
AMR,89,40,211
AMR,88,40,190
AMR,87,40,125
AMR,86,40,69
AMR,85,40,25
AMR,84,40,19
AMR,83,40,23
AMR,82,40,5
AMR,81,40,1
AMR,80,40,2
AMR,100,36,2094
AMR,99,36,7354
AMR,98,36,2533
AMR,97,36,1068
AMR,96,36,694
AMR,95,36,509
AMR,94,36,451
AMR,93,36,384
AMR,92,36,288
AMR,91,36,252
AMR,90,36,255
AMR,89,36,238
AMR,88,36,188
AMR,87,36,144
AMR,86,36,67
AMR,85,36,39
AMR,84,36,16
AMR,83,36,14
AMR,82,36,2
AMR,81,36,1
AMR,79,36,1
AMR,100,32,2234
AMR,99,32,7657
AMR,98,32,2817
AMR,97,32,1281
AMR,96,32,786
AMR,95,32,608
AMR,94,32,506
AMR,93,32,427
AMR,92,32,329
AMR,91,32,295
AMR,90,32,274
AMR,89,32,233
AMR,88,32,219
AMR,87,32,161
AMR,86,32,71
AMR,85,32,34
AMR,84,32,31
AMR,83,32,23
AMR,82,32,3
AMR,81,32,4
AMR,80,32,1
AMR,100,28,2610
AMR,99,28,8210
AMR,98,28,3194
AMR,97,28,1420
AMR,96,28,909
AMR,95,28,671
AMR,94,28,557
AMR,93,28,521
AMR,92,28,446
AMR,91,28,359
AMR,90,28,336
AMR,89,28,286
AMR,88,28,244
AMR,87,28,158
AMR,86,28,107
AMR,85,28,67
AMR,84,28,50
AMR,83,28,95
AMR,82,28,205
AMR,81,28,213
AMR,80,28,51
AMR,79,28,5
AMR,78,28,10
AMR,77,28,5
AMR,100,24,3007
AMR,99,24,8821
AMR,98,24,3711
AMR,97,24,1675
AMR,96,24,1025
AMR,95,24,795
AMR,94,24,687
AMR,93,24,582
AMR,92,24,469
AMR,91,24,387
AMR,90,24,385
AMR,89,24,317
AMR,88,24,255
AMR,87,24,193
AMR,86,24,93
AMR,85,24,50
AMR,84,24,37
AMR,83,24,59
AMR,82,24,85
AMR,81,24,137
AMR,80,24,55
AMR,79,24,6
AMR,78,24,1
AMR,72,24,1
AMR,100,20,3853
AMR,99,20,9932
AMR,98,20,4308
AMR,97,20,2075
AMR,96,20,1373
AMR,95,20,1015
AMR,94,20,858
AMR,93,20,709
AMR,92,20,605
AMR,91,20,535
AMR,90,20,543
AMR,89,20,420
AMR,88,20,336
AMR,87,20,206
AMR,86,20,132
AMR,85,20,57
AMR,84,20,38
AMR,83,20,36
AMR,82,20,64
AMR,81,20,104
AMR,80,20,54
AMR,79,20,4
AMR,78,20,4
AMR,77,20,1
AMR,74,20,1
AMR,71,20,1
AMR,100,16,4846
AMR,99,16,11490
AMR,98,16,5288
AMR,97,16,2811
AMR,96,16,1861
AMR,95,16,1464
AMR,94,16,1163
AMR,93,16,972
AMR,92,16,843
AMR,91,16,825
AMR,90,16,662
AMR,89,16,611
AMR,88,16,426
AMR,87,16,284
AMR,86,16,168
AMR,85,16,90
AMR,84,16,78
AMR,83,16,61
AMR,82,16,48
AMR,81,16,86
AMR,80,16,52
AMR,79,16,17
AMR,78,16,4
AMR,77,16,1
AMR,75,16,1
AMR,69,16,1
AMR,100,12,6515
AMR,99,12,14156
AMR,98,12,7131
AMR,97,12,4313
AMR,96,12,2910
AMR,95,12,2192
AMR,94,12,1797
AMR,93,12,1504
AMR,92,12,1332
AMR,91,12,1227
AMR,90,12,1127
AMR,89,12,868
AMR,88,12,717
AMR,87,12,439
AMR,86,12,276
AMR,85,12,170
AMR,84,12,96
AMR,83,12,74
AMR,82,12,44
AMR,81,12,67
AMR,80,12,49
AMR,79,12,28
AMR,78,12,20
AMR,77,12,7
AMR,76,12,1
AMR,100,8,11188
AMR,99,8,19846
AMR,98,8,11371
AMR,97,8,8413
AMR,96,8,5897
AMR,95,8,4534
AMR,94,8,3700
AMR,93,8,3211
AMR,92,8,2926
AMR,91,8,2786
AMR,90,8,2376
AMR,89,8,2054
AMR,88,8,1552
AMR,87,8,995
AMR,86,8,598
AMR,85,8,411
AMR,84,8,258
AMR,83,8,155
AMR,82,8,98
AMR,81,8,87
AMR,80,8,67
AMR,79,8,43
AMR,78,8,37
AMR,77,8,14
AMR,76,8,7
AMR,75,8,5
AMR,74,8,1
AMR,72,8,3
AMR,70,8,1
AMR,67,8,1
AMR,100,4,33248
AMR,99,4,34788
AMR,98,4,22380
AMR,97,4,20984
AMR,96,4,14879
AMR,95,4,13293
AMR,94,4,12796
AMR,93,4,9968
AMR,92,4,9901
AMR,91,4,9995
AMR,90,4,9819
AMR,89,4,9143
AMR,88,4,7582
AMR,87,4,5939
AMR,86,4,4647
AMR,85,4,3376
AMR,84,4,2288
AMR,83,4,1409
AMR,82,4,1122
AMR,81,4,773
AMR,80,4,493
AMR,79,4,335
AMR,78,4,412
AMR,77,4,192
AMR,76,4,50
AMR,75,4,26
AMR,74,4,12
AMR,73,4,8
AMR,72,4,5
AMR,71,4,2
AMR,70,4,2
AMR,64,4,1
AMR,63,4,1
AMR,62,4,3
AMR,60,4,1
AMR,100,0,125048
AMR,99,0,72459
AMR,98,0,48027
AMR,97,0,37206
AMR,96,0,21231
AMR,95,0,16856
AMR,94,0,18486
AMR,93,0,11122
AMR,92,0,10921
AMR,91,0,9125
AMR,90,0,8006
AMR,89,0,7943
AMR,88,0,7357
AMR,87,0,5790
AMR,86,0,5057
AMR,85,0,4560
AMR,84,0,3735
AMR,83,0,2567
AMR,82,0,2035
AMR,81,0,1450
AMR,80,0,1042
AMR,79,0,760
AMR,78,0,614
AMR,77,0,399
AMR,76,0,301
AMR,75,0,194
AMR,74,0,177
AMR,73,0,123
AMR,72,0,65
AMR,71,0,39
AMR,70,0,55
AMR,69,0,26
AMR,68,0,28
AMR,67,0,5
AMR,66,0,8
AMR,65,0,6
AMR,64,0,5
AMR,63,0,2
AMR,62,0,3
AMR,61,0,5
AMR,60,0,3
AMR,59,0,5
AMR,58,0,10
AMR,57,0,5
AMR,56,0,3
AMR,55,0,5
Anelloviridae,99,100,2
Anelloviridae,98,100,13
Anelloviridae,97,100,6
Anelloviridae,96,100,11
Anelloviridae,95,100,10
Anelloviridae,94,100,14
Anelloviridae,93,100,17
Anelloviridae,92,100,48
Anelloviridae,91,100,58
Anelloviridae,90,100,75
Anelloviridae,89,100,27
Anelloviridae,88,100,21
Anelloviridae,87,100,21
Anelloviridae,86,100,9
Anelloviridae,85,100,2
Anelloviridae,84,100,4
Anelloviridae,83,100,1
Anelloviridae,97,96,4
Anelloviridae,96,96,2
Anelloviridae,95,96,1
Anelloviridae,94,96,5
Anelloviridae,93,96,13
Anelloviridae,92,96,18
Anelloviridae,91,96,17
Anelloviridae,90,96,19
Anelloviridae,89,96,13
Anelloviridae,88,96,10
Anelloviridae,87,96,6
Anelloviridae,86,96,4
Anelloviridae,85,96,1
Anelloviridae,83,96,2
Anelloviridae,99,92,1
Anelloviridae,98,92,2
Anelloviridae,97,92,1
Anelloviridae,96,92,3
Anelloviridae,95,92,3
Anelloviridae,94,92,3
Anelloviridae,93,92,20
Anelloviridae,92,92,25
Anelloviridae,91,92,16
Anelloviridae,90,92,13
Anelloviridae,89,92,9
Anelloviridae,88,92,10
Anelloviridae,87,92,7
Anelloviridae,98,88,2
Anelloviridae,97,88,1
Anelloviridae,96,88,3
Anelloviridae,95,88,2
Anelloviridae,94,88,11
Anelloviridae,93,88,7
Anelloviridae,92,88,16
Anelloviridae,91,88,11
Anelloviridae,90,88,13
Anelloviridae,89,88,3
Anelloviridae,88,88,7
Anelloviridae,87,88,7
Anelloviridae,86,88,6
Anelloviridae,85,88,1
Anelloviridae,84,88,1
Anelloviridae,98,84,3
Anelloviridae,97,84,5
Anelloviridae,96,84,5
Anelloviridae,95,84,2
Anelloviridae,94,84,3
Anelloviridae,93,84,10
Anelloviridae,92,84,19
Anelloviridae,91,84,11
Anelloviridae,90,84,11
Anelloviridae,89,84,6
Anelloviridae,88,84,4
Anelloviridae,87,84,4
Anelloviridae,86,84,1
Anelloviridae,85,84,1
Anelloviridae,98,80,4
Anelloviridae,97,80,17
Anelloviridae,96,80,14
Anelloviridae,95,80,5
Anelloviridae,94,80,6
Anelloviridae,93,80,8
Anelloviridae,92,80,17
Anelloviridae,91,80,12
Anelloviridae,90,80,7
Anelloviridae,89,80,6
Anelloviridae,88,80,3
Anelloviridae,87,80,5
Anelloviridae,86,80,2
Anelloviridae,84,80,1
Anelloviridae,99,76,2
Anelloviridae,98,76,8
Anelloviridae,97,76,17
Anelloviridae,96,76,8
Anelloviridae,95,76,4
Anelloviridae,94,76,4
Anelloviridae,93,76,8
Anelloviridae,92,76,12
Anelloviridae,91,76,10
Anelloviridae,90,76,6
Anelloviridae,89,76,6
Anelloviridae,88,76,2
Anelloviridae,87,76,2
Anelloviridae,99,72,3
Anelloviridae,98,72,2
Anelloviridae,97,72,10
Anelloviridae,96,72,6
Anelloviridae,95,72,3
Anelloviridae,94,72,1
Anelloviridae,93,72,8
Anelloviridae,92,72,13
Anelloviridae,91,72,17
Anelloviridae,90,72,14
Anelloviridae,89,72,1
Anelloviridae,88,72,3
Anelloviridae,87,72,2
Anelloviridae,86,72,1
Anelloviridae,84,72,2
Anelloviridae,99,68,1
Anelloviridae,98,68,9
Anelloviridae,97,68,14
Anelloviridae,96,68,3
Anelloviridae,95,68,7
Anelloviridae,94,68,1
Anelloviridae,93,68,4
Anelloviridae,92,68,12
Anelloviridae,91,68,8
Anelloviridae,90,68,14
Anelloviridae,89,68,4
Anelloviridae,88,68,6
Anelloviridae,87,68,5
Anelloviridae,84,68,1
Anelloviridae,98,64,11
Anelloviridae,97,64,17
Anelloviridae,96,64,12
Anelloviridae,95,64,5
Anelloviridae,94,64,3
Anelloviridae,93,64,3
Anelloviridae,92,64,15
Anelloviridae,91,64,18
Anelloviridae,90,64,9
Anelloviridae,89,64,12
Anelloviridae,88,64,8
Anelloviridae,87,64,4
Anelloviridae,98,60,10
Anelloviridae,97,60,9
Anelloviridae,96,60,5
Anelloviridae,95,60,10
Anelloviridae,94,60,10
Anelloviridae,93,60,6
Anelloviridae,92,60,13
Anelloviridae,91,60,24
Anelloviridae,90,60,11
Anelloviridae,89,60,5
Anelloviridae,88,60,6
Anelloviridae,87,60,3
Anelloviridae,86,60,1
Anelloviridae,85,60,1
Anelloviridae,84,60,1
Anelloviridae,80,60,1
Anelloviridae,98,56,9
Anelloviridae,97,56,6
Anelloviridae,96,56,5
Anelloviridae,95,56,11
Anelloviridae,94,56,9
Anelloviridae,93,56,6
Anelloviridae,92,56,4
Anelloviridae,91,56,10
Anelloviridae,90,56,19
Anelloviridae,89,56,3
Anelloviridae,88,56,7
Anelloviridae,87,56,5
Anelloviridae,86,56,1
Anelloviridae,85,56,1
Anelloviridae,83,56,1
Anelloviridae,82,56,1
Anelloviridae,98,52,4
Anelloviridae,97,52,7
Anelloviridae,96,52,8
Anelloviridae,95,52,12
Anelloviridae,94,52,14
Anelloviridae,93,52,14
Anelloviridae,92,52,12
Anelloviridae,91,52,18
Anelloviridae,90,52,11
Anelloviridae,89,52,7
Anelloviridae,88,52,3
Anelloviridae,87,52,4
Anelloviridae,86,52,4
Anelloviridae,84,52,2
Anelloviridae,99,48,1
Anelloviridae,98,48,8
Anelloviridae,97,48,8
Anelloviridae,96,48,10
Anelloviridae,95,48,22
Anelloviridae,94,48,5
Anelloviridae,93,48,10
Anelloviridae,92,48,22
Anelloviridae,91,48,20
Anelloviridae,90,48,9
Anelloviridae,89,48,8
Anelloviridae,88,48,9
Anelloviridae,87,48,5
Anelloviridae,86,48,1
Anelloviridae,82,48,1
Anelloviridae,99,44,4
Anelloviridae,98,44,3
Anelloviridae,97,44,5
Anelloviridae,96,44,6
Anelloviridae,95,44,12
Anelloviridae,94,44,15
Anelloviridae,93,44,15
Anelloviridae,92,44,31
Anelloviridae,91,44,11
Anelloviridae,90,44,15
Anelloviridae,89,44,9
Anelloviridae,88,44,6
Anelloviridae,87,44,7
Anelloviridae,85,44,2
Anelloviridae,81,44,1
Anelloviridae,99,40,2
Anelloviridae,98,40,5
Anelloviridae,97,40,6
Anelloviridae,96,40,13
